layer,ground_truth_prob,top_1_prob,category,prompt_id
11,4.968713369635225e-07,0.007616221439093351,painters,p_129
12,6.015271765136276e-07,0.007157325278967619,painters,p_129
13,1.3287484534885152e-06,0.006030514370650053,painters,p_129
14,8.22522622456745e-07,0.012168949469923973,painters,p_129
15,2.5368672140757553e-06,0.01042548194527626,painters,p_129
16,3.5413968362263404e-06,0.017169689759612083,painters,p_129
17,1.4570287021342665e-05,0.010782095603644848,painters,p_129
18,7.160465429478791e-06,0.011861938051879406,painters,p_129
19,8.425704436376691e-07,0.018117716535925865,painters,p_129
20,8.427875854977174e-07,0.01844877190887928,painters,p_129
21,4.716777766589075e-06,0.01586770825088024,painters,p_129
22,3.581072860470158e-06,0.014883470721542835,painters,p_129
23,3.267685542596155e-06,0.018481964245438576,painters,p_129
24,3.1671495435148245e-06,0.03582698851823807,painters,p_129
25,3.8675616451655515e-06,0.015180673450231552,painters,p_129
26,3.6702267607324757e-06,0.009621224366128445,painters,p_129
27,4.8118913582584355e-06,0.03526853770017624,painters,p_129
28,3.832084075838793e-06,0.8093670606613159,painters,p_129
29,4.49285471404437e-06,0.8001688718795776,painters,p_129
30,2.4672721337992698e-05,0.3018868565559387,painters,p_129
31,5.871353278052993e-05,0.18141555786132812,painters,p_129
0,8.185459705600806e-07,0.020104579627513885,painters,p_130
1,1.8197151518961618e-07,0.005712894722819328,painters,p_130
2,1.2512008424891974e-06,0.019388223066926003,painters,p_130
3,3.5293965083837975e-06,0.012707877904176712,painters,p_130
4,4.37754488302744e-06,0.02453695982694626,painters,p_130
5,7.443929348482925e-07,0.059696245938539505,painters,p_130
6,5.810904895042768e-07,0.01861833781003952,painters,p_130
7,7.061907467686979e-07,0.04986153542995453,painters,p_130
8,1.321723175351508e-07,0.031636230647563934,painters,p_130
9,9.393545497005107e-08,0.012765523046255112,painters,p_130
10,7.21160944294752e-08,0.007907901890575886,painters,p_130
11,1.2439200247627014e-07,0.012020776979625225,painters,p_130
12,2.171159394492861e-07,0.02708263136446476,painters,p_130
13,1.0700235719696138e-07,0.014110157266259193,painters,p_130
14,1.0566894559360662e-07,0.013275392353534698,painters,p_130
15,2.8744037194883276e-07,0.0055999490432441235,painters,p_130
16,2.2144695321912877e-07,0.005571999587118626,painters,p_130
17,2.2718090519902034e-07,0.010775411501526833,painters,p_130
18,1.8209149743597663e-07,0.035846270620822906,painters,p_130
19,8.616598279331811e-08,0.012445095926523209,painters,p_130
20,1.992143268125801e-07,0.0133640943095088,painters,p_130
21,1.2335014787367982e-07,0.0230048019438982,painters,p_130
22,3.1564837854602956e-07,0.04787735641002655,painters,p_130
23,5.964249112366815e-07,0.09684335440397263,painters,p_130
24,3.623850091116765e-07,0.5883072018623352,painters,p_130
25,5.304241881276539e-07,0.6005589962005615,painters,p_130
26,7.671781645512965e-07,0.3442613482475281,painters,p_130
27,1.4696294101668173e-06,0.1327941119670868,painters,p_130
28,1.7612859437576844e-06,0.029155107215046883,painters,p_130
29,1.775746909515874e-06,0.03981304541230202,painters,p_130
30,9.401942406839225e-07,0.22066353261470795,painters,p_130
31,1.5157764892137493e-06,0.1313537359237671,painters,p_130
0,2.177049793772312e-07,0.024135155603289604,painters,p_131
1,2.5057917696358345e-07,0.028924468904733658,painters,p_131
2,3.668585790705947e-08,0.020572369918227196,painters,p_131
3,2.866924830868811e-07,0.013169833458960056,painters,p_131
4,3.7098370597732355e-08,0.03141693025827408,painters,p_131
5,2.271910659601417e-08,0.03043384850025177,painters,p_131
6,2.969480874526198e-07,0.018756356090307236,painters,p_131
7,1.3784332395516685e-06,0.014095403254032135,painters,p_131
8,1.1498985941216233e-06,0.015709610655903816,painters,p_131
9,3.185919865700271e-07,0.007829172536730766,painters,p_131
10,1.1161311164187282e-07,0.00949288159608841,painters,p_131
11,2.0122364219332667e-07,0.019892649725079536,painters,p_131
12,1.3559953515596135e-07,0.019710350781679153,painters,p_131
13,9.868406891655468e-08,0.016742577776312828,painters,p_131
14,1.1526834953201615e-07,0.011190944351255894,painters,p_131
15,5.799051905341912e-07,0.005097976420074701,painters,p_131
16,5.695068239219836e-07,0.017150284722447395,painters,p_131
17,1.2307716588111361e-06,0.006828621961176395,painters,p_131
18,2.1126402316440362e-06,0.026386912912130356,painters,p_131
19,1.558961344017007e-06,0.009777684696018696,painters,p_131
20,1.44561386150599e-06,0.013096353970468044,painters,p_131
21,4.87593524667318e-06,0.022078106179833412,painters,p_131
22,5.8089112826564815e-06,0.03884725645184517,painters,p_131
23,5.904989393457072e-06,0.08582127839326859,painters,p_131
24,4.260982677806169e-06,0.07802669703960419,painters,p_131
25,3.766051349884947e-06,0.04963622987270355,painters,p_131
26,2.717627239690046e-06,0.05515698716044426,painters,p_131
27,1.956722826434998e-06,0.22148768603801727,painters,p_131
28,7.699425168539165e-07,0.5690904855728149,painters,p_131
29,5.323566369952459e-07,0.4796580374240875,painters,p_131
30,6.649766959299086e-08,0.9105809926986694,painters,p_131
31,3.9248351413334603e-07,0.33918166160583496,painters,p_131
0,2.5007189833559096e-05,0.012176316231489182,movies,p_132
1,2.5738027034094557e-06,0.008334888145327568,movies,p_132
2,9.487187071499648e-07,0.012394387274980545,movies,p_132
3,1.2995011502425768e-06,0.009391251020133495,movies,p_132
4,2.3589489046571543e-06,0.012834634631872177,movies,p_132
5,2.1584608589364507e-07,0.012271109037101269,movies,p_132
6,3.382131126272725e-07,0.012347819283604622,movies,p_132
7,5.562590388308308e-08,0.023124177008867264,movies,p_132
8,4.1088288327273403e-08,0.021182922646403313,movies,p_132
9,1.0546835937930155e-07,0.012512185610830784,movies,p_132
10,1.8641242149897153e-07,0.019678950309753418,movies,p_132
11,7.268026536166872e-08,0.0162905752658844,movies,p_132
12,1.9952911145537655e-07,0.020975375548005104,movies,p_132
13,1.160673036793014e-06,0.02002459019422531,movies,p_132
14,1.3768197959507233e-06,0.018243590369820595,movies,p_132
15,1.5787729807925643e-06,0.009355045855045319,movies,p_132
16,2.2435954178945394e-06,0.016194555908441544,movies,p_132
17,1.967475782294059e-06,0.01371371652930975,movies,p_132
18,8.740008183849568e-07,0.009312008507549763,movies,p_132
19,8.073718618106795e-07,0.006225882098078728,movies,p_132
20,5.250452090876934e-07,0.007016722112894058,movies,p_132
21,7.404671578115085e-07,0.03214719519019127,movies,p_132
22,4.046031790494453e-06,0.0300887580960989,movies,p_132
23,3.213481022612541e-06,0.07832712680101395,movies,p_132
24,7.867717613407876e-06,0.10002753138542175,movies,p_132
25,1.5779487512190826e-05,0.11412394791841507,movies,p_132
26,3.292705150670372e-05,0.05912536382675171,movies,p_132
27,4.539016663329676e-05,0.2544555962085724,movies,p_132
28,1.3409510302153649e-06,0.5537261962890625,movies,p_132
29,1.862717454059748e-06,0.48051396012306213,movies,p_132
30,4.177774826530367e-06,0.8531994223594666,movies,p_132
31,1.405273906129878e-05,0.3371427655220032,movies,p_132
0,2.7150524601893267e-06,0.014289923012256622,movies,p_133
1,1.070911002898356e-05,0.014562367461621761,movies,p_133
2,4.012256340502063e-06,0.008638662286102772,movies,p_133
3,1.4528865222018794e-06,0.011088674888014793,movies,p_133
4,1.6435225234090467e-06,0.006996111944317818,movies,p_133
5,1.9363703813723987e-06,0.011702598072588444,movies,p_133
6,5.100678208691534e-06,0.02236761339008808,movies,p_133
7,1.4477511740551563e-06,0.010723658837378025,movies,p_133
8,2.110871264449088e-06,0.2109936773777008,movies,p_133
9,1.4014827911523753e-06,0.05949634686112404,movies,p_133
10,6.041769665898755e-06,0.01834794133901596,movies,p_133
11,3.4474273888918106e-06,0.02371790073812008,movies,p_133
12,2.181475110774045e-06,0.016975775361061096,movies,p_133
13,3.910635768988868e-06,0.012107066810131073,movies,p_133
14,2.5996669137384742e-06,0.015009604394435883,movies,p_133
15,6.3425600274058525e-06,0.025361811742186546,movies,p_133
16,7.174136953835841e-06,0.013415804132819176,movies,p_133
17,6.416291853383882e-06,0.016645215451717377,movies,p_133
18,1.0264400771120563e-05,0.01046382449567318,movies,p_133
19,3.4251686884090304e-05,0.0072003379464149475,movies,p_133
20,3.4941895137308165e-05,0.011839330196380615,movies,p_133
21,2.9607906981254928e-05,0.008399497717618942,movies,p_133
22,0.00010925204696832225,0.020440412685275078,movies,p_133
23,0.00011570165952434763,0.019598355516791344,movies,p_133
24,0.00010793634282890707,0.02059077098965645,movies,p_133
25,7.166343129938468e-05,0.048350315541028976,movies,p_133
26,3.919032315025106e-05,0.02507251501083374,movies,p_133
27,2.1841702618985437e-05,0.015850918367505074,movies,p_133
28,1.363883256999543e-05,0.09914375096559525,movies,p_133
29,1.5576413716189563e-05,0.10347422957420349,movies,p_133
30,2.6427260308992118e-06,0.11504314094781876,movies,p_133
31,4.711257872713759e-07,0.14404502511024475,movies,p_133
0,2.2383670511771925e-05,0.008707902394235134,movies,p_134
1,1.249890942744969e-06,0.011067656800150871,movies,p_134
2,1.1055618642785703e-06,0.020050745457410812,movies,p_134
3,4.5393642267299583e-07,0.019197935238480568,movies,p_134
4,1.2980714245713898e-06,0.041118185967206955,movies,p_134
5,4.71998447437727e-07,0.012735821306705475,movies,p_134
6,4.6291052058222704e-07,0.013849048875272274,movies,p_134
7,1.1142839184685727e-07,0.009254285134375095,movies,p_134
8,1.5273849385266658e-07,0.015010754577815533,movies,p_134
9,7.715089509474637e-07,0.014409233815968037,movies,p_134
10,2.753550916168024e-06,0.030242448672652245,movies,p_134
11,5.770889970335702e-07,0.03246911242604256,movies,p_134
12,8.185170941032993e-07,0.014789464883506298,movies,p_134
13,1.3709275208384497e-06,0.01606886275112629,movies,p_134
14,2.7867945391335525e-06,0.021278640255331993,movies,p_134
15,6.270587391554727e-07,0.024781789630651474,movies,p_134
16,1.5500470453844173e-06,0.013713130727410316,movies,p_134
17,1.3973873365102918e-06,0.01693887636065483,movies,p_134
18,6.643129495387257e-07,0.014721459709107876,movies,p_134
19,8.894639336176624e-07,0.00981720071285963,movies,p_134
20,9.345621378997748e-07,0.020646540448069572,movies,p_134
21,2.0835539089603117e-06,0.009930203668773174,movies,p_134
22,1.2003386473224964e-05,0.013837729580700397,movies,p_134
23,1.8447108232066967e-05,0.009857546538114548,movies,p_134
24,7.264037412824109e-05,0.014397185295820236,movies,p_134
25,0.00038633745862171054,0.012378152459859848,movies,p_134
26,0.000591048039495945,0.011901050806045532,movies,p_134
27,0.0011955528752878308,0.006399132777005434,movies,p_134
28,0.0002992855734191835,0.21142561733722687,movies,p_134
29,0.0006629764684475958,0.06821175664663315,movies,p_134
30,0.0007696835673414171,0.15939836204051971,movies,p_134
31,8.453402551822364e-05,0.1002078726887703,movies,p_134
0,1.852298396443075e-06,0.013114775530993938,movies,p_135
1,5.197765631237417e-07,0.02554536610841751,movies,p_135
2,1.835852891929335e-08,0.02114846371114254,movies,p_135
3,1.4220711719303836e-08,0.009283391758799553,movies,p_135
4,4.357464167270564e-09,0.05446325242519379,movies,p_135
5,1.3721693115087419e-08,0.024530788883566856,movies,p_135
6,2.0429213520856138e-07,0.01083113718777895,movies,p_135
7,2.0041407822191104e-07,0.013782821595668793,movies,p_135
8,1.8448039327267907e-06,0.02204844355583191,movies,p_135
9,2.0391908037709072e-06,0.02206595055758953,movies,p_135
10,1.6215287814702606e-06,0.016590677201747894,movies,p_135
11,1.1919468079213402e-06,0.007774007972329855,movies,p_135
12,1.4671472854388412e-06,0.012758485041558743,movies,p_135
13,7.282740170921898e-07,0.006599473766982555,movies,p_135
14,3.9653873500355985e-06,0.016971265897154808,movies,p_135
15,6.099439815443475e-06,0.010196790099143982,movies,p_135
16,1.3313853060026304e-06,0.006418553646653891,movies,p_135
17,7.48359252611408e-06,0.01749109849333763,movies,p_135
18,8.176600204023998e-06,0.008400035090744495,movies,p_135
19,7.079207080096239e-06,0.00516720162704587,movies,p_135
20,4.631697265722323e-06,0.010886800475418568,movies,p_135
21,5.450674962048652e-06,0.007507781032472849,movies,p_135
22,3.5848652260028757e-06,0.007890627719461918,movies,p_135
23,4.577661002258537e-06,0.012997684068977833,movies,p_135
24,4.995262315787841e-06,0.01951821893453598,movies,p_135
25,5.681816219293978e-06,0.017337752506136894,movies,p_135
26,8.27998883323744e-06,0.009565511718392372,movies,p_135
27,7.729452590865549e-06,0.018947783857584,movies,p_135
28,3.4216902804473648e-06,0.025217987596988678,movies,p_135
29,4.179457846475998e-06,0.044736236333847046,movies,p_135
30,2.9109893148415722e-05,0.15137067437171936,movies,p_135
31,5.9723001868405845e-06,0.12317613512277603,movies,p_135
0,2.0012585082440637e-06,0.012474375776946545,movies,p_136
1,2.305585439899005e-06,0.006896733306348324,movies,p_136
2,1.3818547586197383e-06,0.028800658881664276,movies,p_136
3,7.507987902499735e-07,0.008483044803142548,movies,p_136
4,1.2413236163411057e-06,0.014969968236982822,movies,p_136
5,2.6742275167634944e-06,0.03471404314041138,movies,p_136
6,1.2950176824233495e-05,0.017907457426190376,movies,p_136
7,8.483073543175124e-06,0.022285286337137222,movies,p_136
8,1.017930935631739e-05,0.009555606171488762,movies,p_136
9,5.319708634488052e-06,0.021303944289684296,movies,p_136
10,3.635774419308291e-06,0.015288793481886387,movies,p_136
11,4.674340061683324e-07,0.03186913579702377,movies,p_136
12,2.41538327827584e-06,0.018978895619511604,movies,p_136
13,5.430411874840502e-06,0.01210216898471117,movies,p_136
14,4.1748162402655e-06,0.02506578527390957,movies,p_136
15,1.0355050108046271e-05,0.018094217404723167,movies,p_136
16,7.280550562427379e-06,0.026001131162047386,movies,p_136
17,2.6434850042278413e-06,0.007379576098173857,movies,p_136
18,7.041886419756338e-06,0.011642367579042912,movies,p_136
19,2.5754206944839098e-06,0.009059866890311241,movies,p_136
20,1.608065076652565e-06,0.009800962172448635,movies,p_136
21,3.620475581556093e-06,0.024711430072784424,movies,p_136
22,4.830529178434517e-06,0.03620477765798569,movies,p_136
23,3.134167627649731e-06,0.055831413716077805,movies,p_136
24,3.62405990017578e-06,0.045136455446481705,movies,p_136
25,4.2340880099800415e-06,0.06055128946900368,movies,p_136
26,9.969199709303211e-06,0.035911478102207184,movies,p_136
27,1.0015092811954673e-05,0.096980981528759,movies,p_136
28,3.963630774705962e-07,0.4760836958885193,movies,p_136
29,9.86520831247617e-07,0.5618197917938232,movies,p_136
30,2.5331185042887228e-06,0.5261034965515137,movies,p_136
31,6.673185453109909e-07,0.21364247798919678,movies,p_136
0,8.677304208504211e-07,0.012474375776946545,movies,p_137
1,1.5872660696913954e-06,0.006896733306348324,movies,p_137
2,1.3889006140743732e-06,0.028800658881664276,movies,p_137
3,2.486885080088541e-07,0.008483044803142548,movies,p_137
4,3.819662879323005e-07,0.014969968236982822,movies,p_137
5,1.9869956702223135e-07,0.03471404314041138,movies,p_137
6,2.9280576541168557e-07,0.017907457426190376,movies,p_137
7,4.3922267423113226e-07,0.022285286337137222,movies,p_137
8,1.1242194659644156e-06,0.009555606171488762,movies,p_137
9,2.037307922364562e-06,0.021303944289684296,movies,p_137
10,1.5310574781324249e-06,0.015288793481886387,movies,p_137
11,1.9311512460262747e-06,0.03186913579702377,movies,p_137
12,1.2056461855536327e-06,0.018978895619511604,movies,p_137
13,2.5955960154533386e-06,0.01210216898471117,movies,p_137
14,7.219045073725283e-06,0.02506578527390957,movies,p_137
15,4.007308234577067e-06,0.018094217404723167,movies,p_137
16,8.968139013632026e-07,0.026001131162047386,movies,p_137
17,1.0668585446182988e-06,0.007379576098173857,movies,p_137
18,6.494918807220529e-07,0.011642367579042912,movies,p_137
19,4.457693876247504e-07,0.009059866890311241,movies,p_137
20,4.740411441161996e-07,0.009800962172448635,movies,p_137
21,4.713542693934869e-07,0.024711430072784424,movies,p_137
22,1.4414346196645056e-06,0.03620477765798569,movies,p_137
23,1.3833206367053208e-06,0.055831413716077805,movies,p_137
24,1.8666273717826698e-06,0.045136455446481705,movies,p_137
25,1.2325613170105498e-06,0.06055128946900368,movies,p_137
26,2.7508217499416787e-06,0.035911478102207184,movies,p_137
27,3.1136969482759014e-06,0.096980981528759,movies,p_137
28,4.3951581574219745e-07,0.4760836958885193,movies,p_137
29,5.775850127065496e-07,0.5618197917938232,movies,p_137
30,1.8630625220339425e-07,0.5261034965515137,movies,p_137
31,6.2724388953938615e-06,0.21364247798919678,movies,p_137
0,6.991083978391543e-07,0.011647792533040047,movies,p_138
1,1.4139052382233785e-06,0.027720358222723007,movies,p_138
2,3.570648914319463e-07,0.014584937132894993,movies,p_138
3,2.4513786911484203e-07,0.02027926780283451,movies,p_138
4,5.30592888026149e-06,0.02562791481614113,movies,p_138
5,2.173715756725869e-06,0.009023599326610565,movies,p_138
6,3.153167256186862e-07,0.008533826097846031,movies,p_138
7,2.333185420866357e-06,0.012219511903822422,movies,p_138
8,1.004324644782173e-06,0.010845327749848366,movies,p_138
9,2.5422875751246465e-06,0.011629479005932808,movies,p_138
10,4.5458609321258336e-08,0.01632038690149784,movies,p_138
11,1.3288178024595254e-07,0.019862260669469833,movies,p_138
12,5.3761130658358525e-08,0.01357993483543396,movies,p_138
13,1.8124036671451904e-07,0.027606263756752014,movies,p_138
14,3.4583013075462077e-07,0.021311962977051735,movies,p_138
15,2.238622158756698e-07,0.008233676664531231,movies,p_138
16,4.8463860480296717e-08,0.007093440741300583,movies,p_138
17,4.129544208808511e-07,0.02668667957186699,movies,p_138
18,1.702440641793146e-07,0.014422541484236717,movies,p_138
19,3.7196079460954934e-07,0.025477886199951172,movies,p_138
20,1.0792065268105944e-06,0.013979990035295486,movies,p_138
21,8.223996132983302e-07,0.013140982948243618,movies,p_138
22,8.346526101377094e-07,0.06853900104761124,movies,p_138
23,2.1086575543449726e-06,0.06895775347948074,movies,p_138
24,3.4547488212410826e-06,0.03122490458190441,movies,p_138
25,3.7519264424190624e-06,0.04842807725071907,movies,p_138
26,3.776508265218581e-06,0.014648805372416973,movies,p_138
27,5.659796897816705e-06,0.04799140617251396,movies,p_138
28,2.0521845272014616e-06,0.33244985342025757,movies,p_138
29,6.5382914726797026e-06,0.48968684673309326,movies,p_138
30,4.5401891838992015e-05,0.585329532623291,movies,p_138
31,2.225848220405169e-05,0.21187244355678558,movies,p_138
0,1.925102651512134e-06,0.009512017481029034,movies,p_139
1,1.2451233715182752e-06,0.022200558334589005,movies,p_139
2,4.272285877959803e-06,0.019430607557296753,movies,p_139
3,2.260756809846498e-05,0.01143242884427309,movies,p_139
4,3.397860928089358e-05,0.010069325566291809,movies,p_139
5,2.312433935003355e-06,0.0207620020955801,movies,p_139
6,1.6020206885514199e-06,0.01103083323687315,movies,p_139
7,4.640702627511928e-06,0.019040413200855255,movies,p_139
8,7.386321954072628e-07,0.011155758984386921,movies,p_139
9,8.078603741523693e-07,0.013068078085780144,movies,p_139
10,5.173171757633099e-07,0.01233997754752636,movies,p_139
11,7.915460287222231e-08,0.008145556785166264,movies,p_139
12,1.0692085652408423e-06,0.023277485743165016,movies,p_139
13,3.203996357115102e-06,0.014110343530774117,movies,p_139
14,2.373538109168294e-06,0.024690309539437294,movies,p_139
15,2.9561499559349613e-06,0.008646192960441113,movies,p_139
16,9.758902024259442e-07,0.015107262879610062,movies,p_139
17,5.740795927522413e-07,0.02344909869134426,movies,p_139
18,1.6039942352108483e-07,0.018120039254426956,movies,p_139
19,4.4938676069250505e-07,0.010451626032590866,movies,p_139
20,3.1943048384164285e-07,0.01894948072731495,movies,p_139
21,2.7513931399880676e-07,0.011523308232426643,movies,p_139
22,3.1672936984250555e-07,0.030267052352428436,movies,p_139
23,5.246425303084834e-07,0.030460085719823837,movies,p_139
24,3.530098240389634e-07,0.011923152953386307,movies,p_139
25,4.695708355484385e-07,0.0166840348392725,movies,p_139
26,2.7031254035136953e-07,0.008099464699625969,movies,p_139
27,3.0544231321982807e-07,0.00731649762019515,movies,p_139
28,5.969853873466491e-07,0.010496723465621471,movies,p_139
29,4.899472401120875e-07,0.007545046042650938,movies,p_139
30,2.1264548877297784e-07,0.03502564877271652,movies,p_139
31,1.3657707853553802e-08,0.2765074670314789,movies,p_139
0,1.813710514397826e-05,0.018597057089209557,movies,p_140
1,1.3811894632453914e-06,0.013230960816144943,movies,p_140
2,4.4112234718340915e-06,0.011778990738093853,movies,p_140
3,1.8483721078155213e-06,0.017728829756379128,movies,p_140
4,5.575439899985213e-06,0.013143504969775677,movies,p_140
5,5.9475050875335e-06,0.012701703235507011,movies,p_140
6,2.9229963729449082e-06,0.012426159344613552,movies,p_140
7,4.565849565096869e-07,0.0217942763119936,movies,p_140
8,1.2958150819031289e-06,0.022663716226816177,movies,p_140
9,1.059232772604446e-06,0.027870021760463715,movies,p_140
10,3.0091619009908754e-06,0.08460421115159988,movies,p_140
11,4.842507223656867e-06,0.025110647082328796,movies,p_140
12,1.2046503798046615e-05,0.01698465831577778,movies,p_140
13,2.9617171094287187e-05,0.02012190781533718,movies,p_140
14,4.8039251851150766e-05,0.007477241102606058,movies,p_140
15,2.3893491743365303e-05,0.019522113725543022,movies,p_140
16,2.098500544889248e-06,0.011259987019002438,movies,p_140
17,2.0109098386456026e-06,0.008455906994640827,movies,p_140
18,6.549417435053329e-07,0.005225527100265026,movies,p_140
19,6.059264023861033e-07,0.009049777872860432,movies,p_140
20,4.654348231269978e-07,0.015851179137825966,movies,p_140
21,1.3181345366319874e-06,0.022197190672159195,movies,p_140
22,3.2544533041800605e-06,0.04773019254207611,movies,p_140
23,2.7901771773031214e-06,0.05892464146018028,movies,p_140
24,4.37993048763019e-06,0.05123584344983101,movies,p_140
25,2.5873612685245462e-05,0.04990728572010994,movies,p_140
26,5.3144918638281524e-05,0.041214048862457275,movies,p_140
27,3.5678753192769364e-05,0.28955769538879395,movies,p_140
28,7.978134817676619e-06,0.4752820134162903,movies,p_140
29,5.256308213574812e-06,0.4866674542427063,movies,p_140
30,1.8762841136776842e-05,0.8365697860717773,movies,p_140
31,5.1711598644033074e-05,0.35555073618888855,movies,p_140
0,2.376578595431056e-05,0.014584220014512539,movies,p_141
1,5.603174940915778e-06,0.017135556787252426,movies,p_141
2,1.0928617939498508e-06,0.009529957547783852,movies,p_141
3,3.72211798094213e-06,0.02255474403500557,movies,p_141
4,2.5338171326438896e-05,0.009342730045318604,movies,p_141
5,1.6944945855357219e-06,0.011347454972565174,movies,p_141
6,7.614098649355583e-06,0.010573453269898891,movies,p_141
7,6.037622028998157e-07,0.05977999418973923,movies,p_141
8,2.888594735850347e-06,0.01248840894550085,movies,p_141
9,6.376417786668753e-06,0.01742158830165863,movies,p_141
10,1.5233537851599976e-05,0.04926653951406479,movies,p_141
11,3.328139428049326e-05,0.015785763040184975,movies,p_141
12,3.482045713099069e-06,0.019411006942391396,movies,p_141
13,1.5882392290222924e-06,0.01593593694269657,movies,p_141
14,9.802328122532344e-07,0.014189586974680424,movies,p_141
15,2.2104700292402413e-07,0.0321354977786541,movies,p_141
16,1.2195243925816612e-06,0.03578821197152138,movies,p_141
17,3.9098058550735004e-06,0.035374682396650314,movies,p_141
18,2.8552560706884833e-06,0.010951888747513294,movies,p_141
19,2.8878637294837972e-06,0.042788438498973846,movies,p_141
20,4.227216777508147e-06,0.04162287339568138,movies,p_141
21,3.4598776892380556e-06,0.08695578575134277,movies,p_141
22,3.382895101822214e-06,0.09707463532686234,movies,p_141
23,4.9595437303651124e-06,0.05386194959282875,movies,p_141
24,6.008054242556682e-06,0.03887409344315529,movies,p_141
25,9.455309850636695e-07,0.013360169716179371,movies,p_141
26,2.3086672626959626e-06,0.011800373904407024,movies,p_141
27,3.0146838980726898e-06,0.027287662029266357,movies,p_141
28,2.0623847376555204e-06,0.041776541620492935,movies,p_141
29,5.7425072554906365e-06,0.06686165183782578,movies,p_141
30,3.655212140074582e-06,0.1516457200050354,movies,p_141
31,4.64428421764751e-06,0.10413677245378494,movies,p_141
0,2.164731768061756e-06,0.01656993106007576,movies,p_142
1,1.6359382470909622e-07,0.013624094426631927,movies,p_142
2,1.2082659317513844e-08,0.018182577565312386,movies,p_142
3,1.8133626156213722e-08,0.009578251279890537,movies,p_142
4,3.9640391946704767e-07,0.012614930979907513,movies,p_142
5,2.849791655989975e-07,0.021012820303440094,movies,p_142
6,2.0255006347724702e-06,0.026181448251008987,movies,p_142
7,1.9289057036075974e-06,0.03001578524708748,movies,p_142
8,5.057950147602241e-07,0.0062813241966068745,movies,p_142
9,8.233227504206297e-07,0.027034001424908638,movies,p_142
10,2.8474346436269116e-06,0.018706822767853737,movies,p_142
11,1.3289339051425486e-07,0.02624579332768917,movies,p_142
12,8.090889025424985e-08,0.012677977792918682,movies,p_142
13,3.6360347621666733e-07,0.01007423922419548,movies,p_142
14,3.1910181519378966e-07,0.006103210151195526,movies,p_142
15,3.5237644624430686e-07,0.009379426948726177,movies,p_142
16,3.2645587566548784e-07,0.009709537960588932,movies,p_142
17,9.38903554015269e-07,0.012948556803166866,movies,p_142
18,1.1848412668769015e-06,0.005965318065136671,movies,p_142
19,5.134666594130977e-07,0.00462418282404542,movies,p_142
20,2.2471678562396846e-07,0.01707923412322998,movies,p_142
21,6.828691425653233e-07,0.03210872784256935,movies,p_142
22,8.353340490430128e-07,0.12148205190896988,movies,p_142
23,3.5866213465851615e-07,0.6666171550750732,movies,p_142
24,3.102377093000541e-07,0.5318626165390015,movies,p_142
